2024-03-15 05:44:20,157 - INFO - start!
2024-03-15 05:44:20,157 - INFO - Validating with data /home/ubuntu/jupyter-sandy/3D_ResNet/Data/pos_region_with_size_vox_inf_sample_size_5.pkl
2024-03-15 05:44:20,157 - INFO - writing to output csv test_accuracy_loss_with_size_for_pos_region_with_size_vox_inf_sample_size_5.csv
2024-03-15 05:44:24,331 - INFO - model pathmodel_after_training_2024-03-07_14-38-49.pth
2024-03-15 05:44:24,334 - INFO - -------------------------Processing patient PETCT_0af7ffe12a-----------------------------
2024-03-15 07:11:28,475 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,475 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,475 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,475 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,475 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,475 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,475 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,476 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,476 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,476 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,476 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,476 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,476 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,476 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,476 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,476 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,476 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,476 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,476 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,476 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,476 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,477 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,477 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,477 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,477 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,477 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,477 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,477 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,477 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,477 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,477 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,477 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,477 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,477 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,477 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,477 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,478 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,478 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,478 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,478 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,478 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,478 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,478 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,478 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,478 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,478 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,478 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,478 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,478 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,478 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,478 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,479 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,479 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,479 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,479 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,479 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,479 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,479 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,479 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,479 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,479 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,479 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,479 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,479 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,479 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,480 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,480 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,480 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,480 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,480 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,480 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,480 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,480 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,480 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,480 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,480 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,480 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,480 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,480 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,480 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,481 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,481 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,481 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,481 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,481 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,481 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,481 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,481 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,481 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,481 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,481 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,481 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,481 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,481 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,481 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,482 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,482 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,482 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,482 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,482 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,482 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,482 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,482 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,482 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,482 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,482 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,482 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,482 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,482 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,482 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,483 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,483 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,483 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,483 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,483 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,483 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,483 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,483 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,483 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,483 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,483 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,483 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,483 - INFO - test loss is 0.09815361772459644, test accuracy is 97.30337078651685
2024-03-15 07:11:28,483 - INFO - -------------------------Finished processing patient PETCT_13b40a817b-----------------------------
2024-03-15 07:11:28,484 - INFO - -------------------------Processing patient PETCT_13d0984c93-----------------------------
2024-03-15 07:11:28,968 - INFO - test loss is 1.4877107537358824e-05, test accuracy is 100.0
2024-03-15 07:11:28,969 - INFO - test loss is 1.4877107537358824e-05, test accuracy is 100.0
2024-03-15 07:11:28,969 - INFO - test loss is 1.4877107537358824e-05, test accuracy is 100.0
2024-03-15 07:11:28,969 - INFO - test loss is 1.4877107537358824e-05, test accuracy is 100.0
2024-03-15 07:11:28,969 - INFO - test loss is 1.4877107537358824e-05, test accuracy is 100.0
2024-03-15 07:11:28,969 - INFO - -------------------------Finished processing patient PETCT_13d0984c93-----------------------------
2024-03-15 07:11:28,969 - INFO - -------------------------Processing patient PETCT_13f476b02b-----------------------------
2024-03-15 07:11:29,970 - INFO - test loss is 0.0069011559343266525, test accuracy is 100.0
2024-03-15 07:11:29,970 - INFO - test loss is 0.0069011559343266525, test accuracy is 100.0
2024-03-15 07:11:29,970 - INFO - test loss is 0.0069011559343266525, test accuracy is 100.0
2024-03-15 07:11:29,970 - INFO - test loss is 0.0069011559343266525, test accuracy is 100.0
2024-03-15 07:11:29,970 - INFO - test loss is 0.0069011559343266525, test accuracy is 100.0
2024-03-15 07:11:29,970 - INFO - test loss is 0.0069011559343266525, test accuracy is 100.0
2024-03-15 07:11:29,970 - INFO - test loss is 0.0069011559343266525, test accuracy is 100.0
2024-03-15 07:11:29,970 - INFO - test loss is 0.0069011559343266525, test accuracy is 100.0
2024-03-15 07:11:29,970 - INFO - test loss is 0.0069011559343266525, test accuracy is 100.0
2024-03-15 07:11:29,970 - INFO - test loss is 0.0069011559343266525, test accuracy is 100.0
2024-03-15 07:11:29,970 - INFO - -------------------------Finished processing patient PETCT_13f476b02b-----------------------------
2024-03-15 07:11:29,971 - INFO - -------------------------Processing patient PETCT_141fffa2a9-----------------------------
2024-03-15 07:11:29,971 - INFO - -------------------------Finished processing patient PETCT_141fffa2a9-----------------------------
2024-03-15 07:11:29,971 - INFO - -------------------------Processing patient PETCT_1472967bef-----------------------------
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,615 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,616 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,617 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,617 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,617 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,617 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,617 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,617 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,617 - INFO - test loss is 0.14318501213968132, test accuracy is 96.0
2024-03-15 07:11:34,617 - INFO - -------------------------Finished processing patient PETCT_1472967bef-----------------------------
2024-03-15 07:11:34,617 - INFO - -------------------------Processing patient PETCT_147a9fcff3-----------------------------
2024-03-15 07:11:35,827 - INFO - test loss is 0.6369438296530613, test accuracy is 80.0
2024-03-15 07:11:35,828 - INFO - test loss is 0.6369438296530613, test accuracy is 80.0
2024-03-15 07:11:35,828 - INFO - test loss is 0.6369438296530613, test accuracy is 80.0
2024-03-15 07:11:35,828 - INFO - test loss is 0.6369438296530613, test accuracy is 80.0
2024-03-15 07:11:35,828 - INFO - test loss is 0.6369438296530613, test accuracy is 80.0
2024-03-15 07:11:35,828 - INFO - test loss is 0.6369438296530613, test accuracy is 80.0
2024-03-15 07:11:35,828 - INFO - test loss is 0.6369438296530613, test accuracy is 80.0
2024-03-15 07:11:35,828 - INFO - test loss is 0.6369438296530613, test accuracy is 80.0
2024-03-15 07:11:35,828 - INFO - test loss is 0.6369438296530613, test accuracy is 80.0
2024-03-15 07:11:35,828 - INFO - test loss is 0.6369438296530613, test accuracy is 80.0
2024-03-15 07:11:35,828 - INFO - test loss is 0.6369438296530613, test accuracy is 80.0
2024-03-15 07:11:35,828 - INFO - test loss is 0.6369438296530613, test accuracy is 80.0
2024-03-15 07:11:35,828 - INFO - test loss is 0.6369438296530613, test accuracy is 80.0
2024-03-15 07:11:35,828 - INFO - test loss is 0.6369438296530613, test accuracy is 80.0
2024-03-15 07:11:35,828 - INFO - test loss is 0.6369438296530613, test accuracy is 80.0
2024-03-15 07:11:35,829 - INFO - -------------------------Finished processing patient PETCT_147a9fcff3-----------------------------
2024-03-15 07:11:35,829 - INFO - -------------------------Processing patient PETCT_14929994cf-----------------------------
2024-03-15 07:11:35,829 - INFO - -------------------------Finished processing patient PETCT_14929994cf-----------------------------
2024-03-15 07:11:35,829 - INFO - -------------------------Processing patient PETCT_14c4d2c208-----------------------------
2024-03-15 07:11:37,612 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,612 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,612 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,612 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,612 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,612 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,612 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,612 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,613 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,613 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,613 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,613 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,613 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,613 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,613 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,613 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,613 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,613 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,613 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,613 - INFO - test loss is 9.977857351941565e-05, test accuracy is 100.0
2024-03-15 07:11:37,614 - INFO - -------------------------Finished processing patient PETCT_14c4d2c208-----------------------------
2024-03-15 07:11:37,614 - INFO - -------------------------Processing patient PETCT_14f931f634-----------------------------
2024-03-15 07:11:42,179 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,179 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,179 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,179 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,179 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,179 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,179 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,179 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,179 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,180 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,180 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,180 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,180 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,180 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,180 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,180 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,180 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,180 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,180 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,180 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,180 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,180 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,180 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,181 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,181 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,181 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,181 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,181 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,181 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,181 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,181 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,181 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,181 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,181 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,181 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,181 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,181 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,181 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,182 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,182 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,182 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,182 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,182 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,182 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,182 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,182 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,182 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,182 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,182 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,182 - INFO - test loss is 0.21758485724227497, test accuracy is 94.0
2024-03-15 07:11:42,182 - INFO - -------------------------Finished processing patient PETCT_14f931f634-----------------------------
2024-03-15 07:11:42,183 - INFO - -------------------------Processing patient PETCT_154e94256c-----------------------------
